title,location,price,bedroom,bathroom,area,year_contruction,maintenance,housing_type,operation_type,date_pub,url,price_clean,area_clean,bedroom_clean,bathroom_clean,district,security_score,safety_score,cost_score,services_score,final_score
Apartamento en alquiler en Pj. San Francisco De La Tablada De Lurin Sector Segundo,"Pj. San Francisco De La Tablada De Lurin Sector Segundo, Villa María del Triunfo, Lima, Lima ","S/.1,000",3 dormitorios,2 baños,90 m²,2018.0,S/.1,Apartamento,Alquiler,12 nov. 2022 - Publicado por RE/MAX Expo,https://www.properati.com.pe/detalle/14032-32-4222-136e97c46e90-6b0f9f4-b6bb-4bf4,1000.0,90.0,3,2,VILLA MARIA DEL TRIUNFO,5.52,5.52,9.996996996996998,8.26,7.86
Apartamento en alquiler en Ur. Armendariz,"Ur. Armendariz, Miraflores, Lima, Lima ","USD1,800",3 dormitorios,2 baños,1 Medio baño,2000.0,,Apartamento,Alquiler,23 ene. 2023 - Publicado por Luz Ortiz Hernandez,https://www.properati.com.pe/detalle/14032-32-4f91-26ebd105db02-60e51b22-96b9-3dcf,6660.0,1.0,3,2,MIRAFLORES,7.68,7.68,8.200000000000001,7.54,7.86
Apartamento en alquiler en Ur. El Derby,"Ur. El Derby, Santiago de Surco, Lima, Lima ",USD750,2 dormitorios,2 baños,70 m²,2023.0,S/.250,Apartamento,Alquiler,"Hace 6 días, 16 horas - Publicado por Corretajes Inmobiliarios Matessa SAC",https://www.properati.com.pe/detalle/14032-32-b0df-4e5bf22aefba-328c3f30-a1bc-4482,2775.0,70.0,2,2,SURCO,5.85,5.85,9.989285714285714,7.5600000000000005,7.85
Apartamento en alquiler en Ur. El Derby,"Ur. El Derby, Santiago de Surco, Lima, Lima ","S/.3,300",2 dormitorios,2 baños,60 m²,2023.0,S/.300,Apartamento,Alquiler,"Hace 6 días, 17 horas - Publicado por IMMOBILIARE",https://www.properati.com.pe/detalle/14032-32-fb6d-6bed5cfd8b41-643a90cd-b846-4cf9,3300.0,60.0,2,2,SURCO,5.85,5.85,9.985135135135135,7.5600000000000005,7.85
Apartamento en alquiler en Ur. El Derby,"Ur. El Derby, Santiago de Surco, Lima, Lima ",USD750,2 dormitorios,2 baños,70 m²,2023.0,S/.250,Apartamento,Alquiler,"Hace 6 días, 19 horas - Publicado por Corretajes Inmobiliarios Matessa SAC",https://www.properati.com.pe/detalle/14032-32-2732-1baec3acc30a-4a16d6cb-a582-4075,2775.0,70.0,2,2,SURCO,5.85,5.85,9.989285714285714,7.5600000000000005,7.85
Apartamento en alquiler en Ur. Chacarilla Del Estanque,"Ur. Chacarilla Del Estanque, Santiago de Surco, Lima, Lima ","S/.2,300",2 dormitorios,2 baños,50 m²,2022.0,S/.250,Apartamento,Alquiler,"Hace 2 semanas, 3 días - Publicado por CASA VIP-CARLA ROSEMBERG",https://www.properati.com.pe/detalle/14032-32-d0c8-57679cfca873-81eb0680-a810-120d,2300.0,50.0,2,2,SURCO,5.85,5.85,9.987567567567568,7.52,7.84
Apartamento en alquiler en Ur. Prolongacion Benavides,"Ur. Prolongacion Benavides, Santiago de Surco, Lima, Lima ","S/.2,350",2 dormitorios,2 baños,50 m²,2022.0,S/.250,Apartamento,Alquiler,Hace 2 semanas - Publicado por IRIS JOYA - PROPIEDADES,https://www.properati.com.pe/detalle/14032-32-ce85-c1b39d260e3f-bec8362f-84a9-4185,2350.0,50.0,2,2,SURCO,5.85,5.85,9.987297297297298,7.52,7.84
Apartamento en alquiler en Ur. Las Violetas,"Ur. Las Violetas, Santiago de Surco, Lima, Lima ","S/.4,775",3 dormitorios,2 baños,187 m²,1998.0,S/.350,Apartamento,Alquiler,24 ene. 2023 - Publicado por Doris Peñaranda,https://www.properati.com.pe/detalle/14032-32-3e27-4db864529614-3900156e-bb89-459f,4775.0,187.0,3,2,SURCO,5.85,5.85,9.99309871368695,7.460000000000001,7.83
Casa en alquiler en Ah. Por La Union,"Ah. Por La Union, Villa María del Triunfo, Lima, Lima ","S/.3,300",2 dormitorios,3 baños,278 m²,2015.0,,Casa,Alquiler,31 ene. 2023 - Publicado por REMAX FAMILY,https://www.properati.com.pe/detalle/14032-32-fa4e-6572429bc4e0-f8d94993-b9c4-4fba,3300.0,278.0,2,3,VILLA MARIA DEL TRIUNFO,5.52,5.52,9.996791755784562,8.14,7.83
Apartamento en alquiler en Ur. El Totoral,"Ur. El Totoral, Santiago de Surco, Lima, Lima ","S/.2,000",3 dormitorios,1 baño,90 m²,2018.0,S/.100,Apartamento,Alquiler,"Hace 2 semanas, 4 días - Publicado por John E. Diaz",https://www.properati.com.pe/detalle/14032-32-8b2-d2675ed7ad79-846eee7-8da8-4ad6,2000.0,90.0,3,1,SURCO,5.85,5.85,9.993993993993994,7.359999999999999,7.81
Apartamento en alquiler en Ur. America,"Ur. America, Miraflores, Lima, Lima ","S/.2,000",1 dormitorio,1 baño,52 m²,1971.0,S/.220,Apartamento,Alquiler,"Hace 1 semana, 1 día - Publicado por RE/MAX Lider-Luis Lancho Navas",https://www.properati.com.pe/detalle/14032-32-d876-956870f986d-749b1140-b7c6-120d,2000.0,52.0,1,1,MIRAFLORES,7.68,7.68,9.98960498960499,3.6799999999999997,7.8
Apartamento en alquiler en Uv. Matute,"Uv. Matute, La Victoria, Lima, Lima ","S/.1,500",1 dormitorio,1 baño,47 m²,2000.0,,Apartamento,Alquiler,9 mar. 2023 - Publicado por BERTTOLÍ SERVICIOS INMOBILIARIOS,https://www.properati.com.pe/detalle/14032-32-beee-51b42f6cc20e-8b9a9ec0-9ade-120d,1500.0,47.0,1,1,LA VICTORIA,7.06,7.06,9.99137435307648,4.84,7.79
Apartamento en alquiler en Ur. Valle De Sharon,"Ur. Valle De Sharon, San Juan de Miraflores, Lima, Lima ","S/.1,200",2 dormitorios,1 baño,78 m²,2000.0,,Apartamento,Alquiler,22 mar. 2023 - Publicado por REMAX CENTENARIO,https://www.properati.com.pe/detalle/14032-32-5117-769ad7bae04b-859319cb-9f81-45c3,1200.0,78.0,2,1,SAN JUAN DE MIRAFLORES,6.62,6.62,9.995841995841996,5.74,7.79
Habitación en alquiler en Ur. Los Cedros De Villa Etapa I,"Ur. Los Cedros De Villa Etapa I, Chorrillos, Lima, Lima ",S/.700,1 dormitorio,1 baño,20 m²,2000.0,,Habitación,Alquiler,28 feb. 2023 - Publicado por Manuel Villarreal Perez,https://www.properati.com.pe/detalle/14032-32-5336-67e32e639926-5a384685-aabc-434b,700.0,20.0,1,1,CHORRILLOS,7.07,7.07,9.99054054054054,4.84,7.79
Apartamento en alquiler en Ur. La Capullana,"Ur. La Capullana, Santiago de Surco, Lima, Lima ","S/.2,500",2 dormitorios,2 baños,106 m²,2015.0,S/.90,Apartamento,Alquiler,6 mar. 2023 - Publicado por Infinito Novantanove E.I.R.L,https://www.properati.com.pe/detalle/14032-32-8226-3dcf54ae8f6d-2a12a6f1-9b74-4086,2500.0,106.0,2,2,SURCO,5.85,5.85,9.99362570117287,7.24,7.79
Apartamento en alquiler en Ur. Huertos De San Antonio,"Ur. Huertos De San Antonio, Santiago de Surco, Lima, Lima ",USD650,3 dormitorios,2 baños,170 m²,1990.0,S/.200,Apartamento,Alquiler,28 feb. 2023 - Publicado por Corretajes Inmobiliarios Matessa SAC,https://www.properati.com.pe/detalle/14032-32-58bf-a75a26f50657-d3e8e44f-ab50-4c0f,2405.0,170.0,3,2,SURCO,5.85,5.85,9.996176470588235,7.140000000000001,7.77
Apartamento en alquiler en Ur. Tambo De Monterrico,"Ur. Tambo De Monterrico, Santiago de Surco, Lima, Lima ",USD800,2 dormitorios,2 baños,72 m²,2013.0,S/.260,Apartamento,Alquiler,17 mar. 2023 - Publicado por RE/MAX POWER EXPO,https://www.properati.com.pe/detalle/14032-32-56fa-ce620b302ade-f87722fc-8f54-43a3,2960.0,72.0,2,2,SURCO,5.85,5.85,9.988888888888889,7.16,7.77
Apartamento en alquiler en As. Huertizacion Progreso La Estrella,"As. Huertizacion Progreso La Estrella, Ate, Lima, Lima ","S/.1,550",3 dormitorios,3 baños,129 m²,2011.0,S/.1,Apartamento,Alquiler,25 feb. 2023 - Publicado por RE/MAX Lider-Luis Lancho Navas,https://www.properati.com.pe/detalle/14032-32-8301-bbda6b705cc7-fe699b23-a8dd-4a23,1550.0,129.0,3,3,ATE,4.99,4.99,9.996752566520009,8.879999999999999,7.77
Apartamento en alquiler en Ur. San Juan Bautista De Chorrillos,"Ur. San Juan Bautista De Chorrillos, Chorrillos, Lima, Lima ","S/.1,200",1 dormitorio,1 baño,40 m²,1995.0,,Apartamento,Alquiler,15 mar. 2023 - Publicado por RE/MAX Gestión Inmobiliaria,https://www.properati.com.pe/detalle/14032-32-2aff-b1cef571a172-23d1c34f-9047-48d2,1200.0,40.0,1,1,CHORRILLOS,7.07,7.07,9.991891891891893,4.64,7.75
Apartamento en alquiler en Pj. Hacienda Pro,"Pj. Hacienda Pro, Los Olivos, Lima, Lima ","S/.1,500",3 dormitorios,2 baños,77 m²,2000.0,,Apartamento,Alquiler,10 feb. 2023 - Publicado por REMAX AHORA,https://www.properati.com.pe/detalle/14032-32-3f89-e32784bc99ae-1edd2db8-b4af-465e,1500.0,77.0,3,2,LOS OLIVOS,5.48,5.48,9.994734994734994,7.54,7.7
Apartamento en alquiler en Ur. Prolima Iii Etapa,"Ur. Prolima Iii Etapa, Los Olivos, Lima, Lima ","S/.1,400",2 dormitorios,2 baños,110 m²,2022.0,,Apartamento,Alquiler,28 nov. 2022 - Publicado por SERVICIOS INMOBILIARIOS,https://www.properati.com.pe/detalle/14032-32-35b7-4886105e712a-1cfed8ac-a829-41a2,1400.0,110.0,2,2,LOS OLIVOS,5.48,5.48,9.996560196560196,7.52,7.69
Apartamento en alquiler en Up. Tahuantinsuyo Etapa I,"Up. Tahuantinsuyo Etapa I, Independencia, Lima, Lima ","S/.1,050",1 dormitorio,1 baño,80 m²,2016.0,S/.1,Apartamento,Alquiler,"Hace 2 semanas, 4 días - Publicado por IRIS JOYA - PROPIEDADES",https://www.properati.com.pe/detalle/14032-32-77b-790838d9985b-e272103d-a2ad-42b1,1050.0,80.0,1,1,INDEPENDENCIA,6.49,6.49,9.996452702702703,5.48,7.69
Apartamento en alquiler en Ur. Sagitario,"Ur. Sagitario, Santiago de Surco, Lima, Lima ","S/.1,550",2 dormitorios,2 baños,92 m²,2000.0,,Apartamento,Alquiler,28 feb. 2023 - Publicado por Century 21 Excellence.,https://www.properati.com.pe/detalle/14032-32-8b3c-75b8c8108766-b5bdf8f4-af90-396c,1550.0,92.0,2,2,SURCO,5.85,5.85,9.995446533490012,6.64,7.67
Apartamento en alquiler en Ur. El Derby,"Ur. El Derby, Santiago de Surco, Lima, Lima ",USD700,1 dormitorio,2 baños,45 m²,2023.0,S/.250,Apartamento,Alquiler,"Hace 6 días, 17 horas - Publicado por IMMOBILIARE",https://www.properati.com.pe/detalle/14032-32-6962-21062d9166b3-8e1616a-8086-4dfa,2590.0,45.0,1,2,SURCO,5.85,5.85,9.984444444444446,6.66,7.67
Apartamento en alquiler en Ur. Las Gardenias,"Ur. Las Gardenias, Santiago de Surco, Lima, Lima ","S/.2,350",2 dormitorios,2 baños,50 m²,2000.0,S/.230,Apartamento,Alquiler,"Hace 2 días, 20 horas - Publicado por Fiorella Saldarriaga",https://www.properati.com.pe/detalle/14032-32-dcab-63cb2fb9d93c-4fbec2c0-b78f-120d,2350.0,50.0,2,2,SURCO,5.85,5.85,9.987297297297298,6.64,7.66
Apartamento en alquiler en Ur. Residencial Salamanca,"Ur. Residencial Salamanca, Ate, Lima, Lima ","S/.1,800",3 dormitorios,2 baños,105 m²,2018.0,,Apartamento,Alquiler,20 mar. 2023 - Publicado por REMAX CENTENARIO,https://www.properati.com.pe/detalle/14032-32-f91-227f95c1a249-f2156d3e-8ba4-461b,1800.0,105.0,3,2,ATE,4.99,4.99,9.995366795366795,8.26,7.65
Apartamento en alquiler en Ur. Lola Ferreyros,"Ur. Lola Ferreyros, San Martín de Porres, Lima, Lima ","S/.1,550",3 dormitorios,2 baños,93 m²,2020.0,,Apartamento,Alquiler,22 mar. 2023 - Publicado por REMAX UNITED,https://www.properati.com.pe/detalle/14032-32-4e7d-c4eac7d31a1c-4ec02748-b297-4889,1550.0,93.0,3,2,SAN MARTIN DE PORRES,4.93,4.93,9.995495495495495,8.34,7.64
Apartamento en alquiler en Co. El Pacifico,"Co. El Pacifico, San Martín de Porres, Lima, Lima ","S/.1,000",3 dormitorios,2 baños,60 m²,2019.0,,Apartamento,Alquiler,"Hace 3 semanas, 1 hora - Publicado por Remax Integrity",https://www.properati.com.pe/detalle/14032-32-dffe-9baff6b3dae1-5258bc6-bc63-4816,1000.0,60.0,3,2,SAN MARTIN DE PORRES,4.93,4.93,9.995495495495495,8.3,7.63
Apartamento en alquiler en Ur. Linda Vista De Monterrico,"Ur. Linda Vista De Monterrico, Ate, Lima, Lima ","S/.2,200",3 dormitorios,2 baños,95 m²,2014.0,S/.180,Apartamento,Alquiler,21 feb. 2023 - Publicado por MADELEINE VIGO INMOBILIARIA ,https://www.properati.com.pe/detalle/14032-32-7bc6-406b3624b095-145738c6-8a69-4734,2200.0,95.0,3,2,ATE,4.99,4.99,9.993741109530582,8.1,7.61
Apartamento en alquiler en Ur. Los Chasquis Iii Etapa,"Ur. Los Chasquis Iii Etapa, Comas, Lima, Lima ","S/.1,600",3 dormitorios,3 baños,84 m²,2022.0,S/.200,Apartamento,Alquiler,28 dic. 2022 - Publicado por ERICK FERNANDO REATEGUI VARGAS,https://www.properati.com.pe/detalle/14032-32-86f4-edb85fcbc9e9-6b353050-8323-120d,1600.0,84.0,3,3,COMAS,4.37,4.37,9.994851994851995,9.32,7.61
Apartamento en alquiler en Ur. Los Recaudadores,"Ur. Los Recaudadores, Ate, Lima, Lima ","S/.2,000",3 dormitorios,2 baños,92 m²,2014.0,,Apartamento,Alquiler,17 mar. 2023 - Publicado por RE/MAX ALPHA  pe,https://www.properati.com.pe/detalle/14032-32-e4f7-26888481416e-f7f9f3f6-ba2c-4ee6,2000.0,92.0,3,2,ATE,4.99,4.99,9.99412455934195,8.1,7.61
Apartamento en alquiler en Ur. La Alameda,"Ur. La Alameda, Santiago de Surco, Lima, Lima ",USD620,2 dormitorios,2 baños,95 m²,1990.0,S/.130,Apartamento,Alquiler,27 ene. 2023 - Publicado por RENZO ACUÑA BENDEZÚ,https://www.properati.com.pe/detalle/14032-32-17dd-b7e951405128-121e9293-a7bf-4c77,2294.0,95.0,2,2,SURCO,5.85,5.85,9.993473684210526,6.24,7.59
Apartamento en alquiler en Ur. Ingenieria,"Ur. Ingenieria, San Martín de Porres, Lima, Lima ",S/.880,3 dormitorios,2 baños,40 m²,2013.0,,Apartamento,Alquiler,"Hace 1 semana, 1 día - Publicado por Remax Integrity",https://www.properati.com.pe/detalle/14032-32-2544-cb5dc039adc3-fdf2bdae-a917-4326,880.0,40.0,3,2,SAN MARTIN DE PORRES,4.93,4.93,9.994054054054054,8.06,7.58
Casa en alquiler en As. Virgen Del Rosario,"As. Virgen Del Rosario, Comas, Lima, Lima ","S/.3,500",4 dormitorios,3 baños,195 m²,2003.0,,Casa,Alquiler,"Hace 3 semanas, 17 horas - Publicado por REMAX FAMILY",https://www.properati.com.pe/detalle/14032-32-c644-72f6b45370bc-c7507dd0-b036-42c9,3500.0,195.0,4,3,COMAS,4.37,4.37,9.995148995148995,9.16,7.58
Apartamento en alquiler en Ur. Prolongacion Benavides,"Ur. Prolongacion Benavides, Santiago de Surco, Lima, Lima ","S/.1,800",2 dormitorios,1 baño,90 m²,2008.0,S/.1,Apartamento,Alquiler,2 mar. 2023 - Publicado por RE/MAX Principal pe,https://www.properati.com.pe/detalle/14032-32-6c7c-7f19d2f767d2-4dabc45b-a3a1-4c76,1800.0,90.0,2,1,SURCO,5.85,5.85,9.994594594594595,6.0600000000000005,7.55
Apartamento en alquiler en Ur. Mercurio Ii Etapa,"Ur. Mercurio Ii Etapa, Los Olivos, Lima, Lima ","S/.1,500",3 dormitorios,1 baño,65 m²,2000.0,"S/.1,500",Apartamento,Alquiler,17 mar. 2023 - Publicado por RE/MAX Principal pe,https://www.properati.com.pe/detalle/14032-32-8133-9693b9051a53-e60599c6-b8a1-4a22,1500.0,65.0,3,1,LOS OLIVOS,5.48,5.48,9.993762993762994,6.64,7.52
Apartamento en alquiler en Ur. Los Pinares,"Ur. Los Pinares, Los Olivos, Lima, Lima ","S/.1,250",2 dormitorios,2 baños,76 m²,2000.0,S/.100,Apartamento,Alquiler,15 feb. 2023 - Publicado por RE/MAX Expo,https://www.properati.com.pe/detalle/14032-32-63bc-e19d3b31ca01-b1fef632-a90a-484f,1250.0,76.0,2,2,LOS OLIVOS,5.48,5.48,9.995554765291608,6.64,7.52
Apartamento en alquiler en Lo. Parcelacion - Ex Fundo La Estrella Sector 23,"Lo. Parcelacion - Ex Fundo La Estrella Sector 23, Ate, Lima, Lima ","S/.1,000",3 dormitorios,2 baños,65 m²,2000.0,,Apartamento,Alquiler,28 feb. 2023 - Publicado por Century 21 Premium,https://www.properati.com.pe/detalle/14032-32-9fdc-cddfd1955206-c2575ccd-a329-4011,1000.0,65.0,3,2,ATE,4.99,4.99,9.995841995841996,7.54,7.5
Apartamento en alquiler en As. Santa Clarita,"As. Santa Clarita, Ate, Lima, Lima ",S/.950,3 dormitorios,2 baños,74 m²,2000.0,,Apartamento,Alquiler,24 nov. 2022 - Publicado por REMAX AHORA,https://www.properati.com.pe/detalle/14032-32-a16a-c1828ec89989-fe7d8107-bbd8-42d6,950.0,74.0,3,2,ATE,4.99,4.99,9.996530314097882,7.54,7.5
Apartamento en alquiler en Ur. Los Recaudadores,"Ur. Los Recaudadores, Ate, Lima, Lima ","S/.2,200",3 dormitorios,2 baños,85 m²,2000.0,S/.150,Apartamento,Alquiler,23 mar. 2023 - Publicado por Javier Sánchez Agente Inmobiliario,https://www.properati.com.pe/detalle/14032-32-1cbe-bc6010987191-2cfde5d3-83da-4d65,2200.0,85.0,3,2,ATE,4.99,4.99,9.993004769475357,7.54,7.5
Apartamento en alquiler en Ah. Los Jazmines Del Naranjal,"Ah. Los Jazmines Del Naranjal, Los Olivos, Lima, Lima ","S/.1,150",2 dormitorios,1 baño,85 m²,2019.0,,Apartamento,Alquiler,"Hace 1 semana, 15 horas - Publicado por RE/MAX Principal pe",https://www.properati.com.pe/detalle/14032-32-76e9-7951952c197e-33cf760b-b051-4f61,1150.0,85.0,2,1,LOS OLIVOS,5.48,5.48,9.996343402225754,6.5,7.49
Casa en alquiler en Ur. Collique,"Ur. Collique, Comas, Lima, Lima ","USD1,000",8 dormitorios,3 baños,54 m²,1993.0,,Casa,Alquiler,16 feb. 2023 - Publicado por RE/MAX PRO,https://www.properati.com.pe/detalle/14032-32-84ab-df5a350c0f4c-d8047e00-ac58-4db3,3700.0,54.0,8,3,COMAS,4.37,4.37,9.981481481481481,8.76,7.49
Apartamento en alquiler en Ur. Las Gardenias,"Ur. Las Gardenias, Santiago de Surco, Lima, Lima ",USD950,1 dormitorio,1 baño,67 m²,2022.0,,Apartamento,Alquiler,12 ene. 2023 - Publicado por Asesoria Inmobiliaria Alkon,https://www.properati.com.pe/detalle/14032-32-b654-f966d258bcc-e07aa39d-b29f-46f8,3515.0,67.0,1,1,SURCO,5.85,5.85,9.985820895522387,5.720000000000001,7.48
Apartamento en alquiler en Ur. Benavides Etapa I,"Ur. Benavides Etapa I, Santiago de Surco, Lima, Lima ","S/.1,900",2 dormitorios,1 baño,65 m²,2000.0,,Apartamento,Alquiler,28 feb. 2023 - Publicado por Century 21 Premium,https://www.properati.com.pe/detalle/14032-32-9c60-e574062f832e-78d082-b0e2-3bb3,1900.0,65.0,2,1,SURCO,5.85,5.85,9.992099792099792,5.74,7.48
Apartamento en alquiler en Ur. Las Gardenias,"Ur. Las Gardenias, Santiago de Surco, Lima, Lima ","S/.1,650",1 dormitorio,1 baño,40 m²,2022.0,S/.1,Apartamento,Alquiler,"Hace 1 semana, 4 días - Publicado por NNK PERU SAC",https://www.properati.com.pe/detalle/14032-32-d5c4-7d4880c48aa7-86651e20-854b-120d,1650.0,40.0,1,1,SURCO,5.85,5.85,9.98885135135135,5.720000000000001,7.48
Casa en alquiler en Ur. La Encantada,"Ur. La Encantada, Chorrillos, Lima, Lima ","USD3,200",4 dormitorios,4 baños,1 Medio baño,2016.0,,Casa,Alquiler,17 feb. 2023 - Publicado por   Maria Cecilia Berastain Arenas ,https://www.properati.com.pe/detalle/14032-32-84b0-74d3ec0c94a9-98f938ff-92c3-3b6b,11840.0,1.0,4,4,CHORRILLOS,7.07,7.07,6.799999999999999,9.68,7.48
Apartamento en alquiler en Ur. Chama,"Ur. Chama, Santiago de Surco, Lima, Lima ","S/.2,200",2 dormitorios,1 baño,95 m²,1998.0,S/.130,Apartamento,Alquiler,3 feb. 2023 - Publicado por ANA MARIA CECILIA ARTEAGA RODRIGUEZ,https://www.properati.com.pe/detalle/14032-32-514b-71ebd02655f6-2f180b4c-a7c8-4eb1,2200.0,95.0,2,1,SURCO,5.85,5.85,9.993741109530582,5.66,7.47
Apartamento en alquiler en As. Residencial Virgen Del Carmen,"As. Residencial Virgen Del Carmen, San Martín de Porres, Lima, Lima ","S/.1,000",3 dormitorios,1 baño,97 m²,2020.0,,Apartamento,Alquiler,10 ene. 2023 - Publicado por JESUS ALTAMIRANO CONDEMARIN,https://www.properati.com.pe/detalle/14032-32-a00d-f16fa88af372-74b77a69-a7fe-4f0e,1000.0,97.0,3,1,SAN MARTIN DE PORRES,4.93,4.93,9.997213708553915,7.4399999999999995,7.46
Apartamento en alquiler en Ur. Los Portales De Javier Prado Etapa Ii,"Ur. Los Portales De Javier Prado Etapa Ii, Ate, Lima, Lima ","S/.1,400",2 dormitorios,2 baños,75 m²,2017.0,S/.50,Apartamento,Alquiler,"Hace 2 semanas, 22 horas - Publicado por Astupropiedad",https://www.properati.com.pe/detalle/14032-32-8cfc-29688a9003d5-38481e03-83a9-467a,1400.0,75.0,2,2,ATE,4.99,4.99,9.994954954954956,7.319999999999999,7.46
Apartamento en alquiler en Ur. Santa Luzmila I Etapa,"Ur. Santa Luzmila I Etapa, Comas, Lima, Lima ","S/.1,400",3 dormitorios,2 baños,86 m²,2023.0,,Apartamento,Alquiler,31 ene. 2023 - Publicado por RE/MAX PRO,https://www.properati.com.pe/detalle/14032-32-cafa-960cb1ad0b40-a1f68c56-8fdb-45c9,1400.0,86.0,3,2,COMAS,4.37,4.37,9.995600251414205,8.46,7.44
Apartamento en alquiler en Ur. Los Pinares,"Ur. Los Pinares, Los Olivos, Lima, Lima ",S/.900,2 dormitorios,1 baño,80 m²,2012.0,S/.1,Apartamento,Alquiler,7 feb. 2023 - Publicado por INMOBILIARIA IMMONEO,https://www.properati.com.pe/detalle/14032-32-f4bb-105f7751e212-5dad729d-b73a-4e03,900.0,80.0,2,1,LOS OLIVOS,5.48,5.48,9.99695945945946,6.220000000000001,7.43
Habitación en alquiler en Ur. Balta,"Ur. Balta, Miraflores, Lima, Lima ",S/.130,1 dormitorio,1 baño,12 m²,2.0,,Habitación,Alquiler,30 dic. 2022 - Publicado por IMPERIAL INN MIRAFLORES S.A.C.,https://www.properati.com.pe/detalle/14032-32-9294-172b645a2ad3-54d0f1e7-a987-4321,130.0,12.0,1,1,MIRAFLORES,7.68,7.68,9.997072072072072,1.7999999999999998,7.43
Apartamento en alquiler en Ur. Paraiso El Dorado Iii Etapa,"Ur. Paraiso El Dorado Iii Etapa, San Martín de Porres, Lima, Lima ",S/.835,3 dormitorios,1 baño,66 m²,2015.0,S/.130,Apartamento,Alquiler,16 feb. 2023 - Publicado por RAIZ INMOBILIARIA & MARKETING S.A.C.,https://www.properati.com.pe/detalle/14032-32-60f7-d9ff4712a1b5-c862bd6d-995a-4b7f,835.0,66.0,3,1,SAN MARTIN DE PORRES,4.93,4.93,9.996580671580672,7.24,7.42
Apartamento en alquiler en As. Apu,"As. Apu, Los Olivos, Lima, Lima ","S/.1,200",2 dormitorios,1 baño,80 m²,2010.0,,Apartamento,Alquiler,27 mar. 2023 - Publicado por RE/MAX POWER EXPO,https://www.properati.com.pe/detalle/14032-32-1133-1b646ba89264-a1ad34db-81f6-43da,1200.0,80.0,2,1,LOS OLIVOS,5.48,5.48,9.995945945945945,6.14,7.42
Apartamento en alquiler en Ur. Los Chasquis Iii Etapa,"Ur. Los Chasquis Iii Etapa, Comas, Lima, Lima ","S/.1,350",3 dormitorios,2 baños,76 m²,2020.0,S/.120,Apartamento,Alquiler,12 mar. 2023 - Publicado por RAIZ INMOBILIARIA & MARKETING S.A.C.,https://www.properati.com.pe/detalle/14032-32-7ab1-35fb8553b994-a30add15-b8f7-40d3,1350.0,76.0,3,2,COMAS,4.37,4.37,9.995199146514937,8.34,7.41
Apartamento en alquiler en Sd. Aeropuerto De Collique,"Sd. Aeropuerto De Collique, Comas, Lima, Lima ","S/.1,100",3 dormitorios,2 baños,75 m²,2018.0,S/.1,Apartamento,Alquiler,"Hace 1 día, 20 horas - Publicado por RE/MAX Principal pe",https://www.properati.com.pe/detalle/14032-32-5d53-f4ee2212b4a9-253d030d-b7e7-42cb,1100.0,75.0,3,2,COMAS,4.37,4.37,9.996036036036035,8.26,7.4
Apartamento en alquiler en Ur. Tambo De Monterrico,"Ur. Tambo De Monterrico, Santiago de Surco, Lima, Lima ",USD750,1 dormitorio,1 baño,77 m²,2010.0,,Apartamento,Alquiler,24 feb. 2023 - Publicado por Auryn Corp,https://www.properati.com.pe/detalle/14032-32-641a-fba22f787c53-69bad766-baf1-3c3f,2775.0,77.0,1,1,SURCO,5.85,5.85,9.99025974025974,5.24,7.38
Apartamento en alquiler en Ur. Chacarilla Del Estanque,"Ur. Chacarilla Del Estanque, Santiago de Surco, Lima, Lima ","USD1,650",3 dormitorios,3 baños,1 Medio baño,2000.0,,Apartamento,Alquiler,7 dic. 2022 - Publicado por Esther Delgado,https://www.properati.com.pe/detalle/14032-32-b32d-82d150d335c2-9883c0d8-998e-3756,6105.0,1.0,3,3,SURCO,5.85,5.85,8.35,8.44,7.37
Casa en alquiler en Ur. San Ignacio De Monterrico (San Ignacio De Loyola),"Ur. San Ignacio De Monterrico (San Ignacio De Loyola), Santiago de Surco, Lima, Lima ","S/.2,000",2 dormitorios,1 baño,80 m²,1980.0,,Casa,Alquiler,23 nov. 2022 - Publicado por LAZSLO POZGAI / POZSGAI Y ASESORES,https://www.properati.com.pe/detalle/14032-32-6ae4-cb3dd84a0e03-b8008730-8bc2-120d,2000.0,80.0,2,1,SURCO,5.85,5.85,9.993243243243242,4.9399999999999995,7.33
Apartamento en alquiler en As. Santa Cruz De Nuevo Vitarte,"As. Santa Cruz De Nuevo Vitarte, Ate, Lima, Lima ","S/.1,800",3 dormitorios,1 baño,180 m²,2000.0,,Apartamento,Alquiler,25 ago. 2022 - Publicado por C&A Asesores y Consultores Inmobiliarios SAC,https://www.properati.com.pe/detalle/14032-32-aff3-97216e9a127d-860b68af-b783-4144,1800.0,180.0,3,1,ATE,4.99,4.99,9.997297297297298,6.64,7.32
